Order ID,Order Date,Ship Date,Ship Mode,Customer ID
CA-2017-134376,2017-10-02,2017-10-06,Standard Class,TT-21265
CA-2018-147291,2018-03-11,2018-03-17,Standard Class,MJ-17740
CA-2017-112893,2017-09-09,2017-09-13,Second Class,AT-10735
US-2015-150532,2015-07-14,2015-07-21,Standard Class,PB-19150
CA-2015-138317,2015-06-21,2015-06-25,Standard Class,NW-18400
CA-2016-130610,2016-07-05,2016-07-10,Standard Class,VP-21730
CA-2018-104381,2018-12-16,2018-12-23,Standard Class,RD-19810
CA-2017-131499,2017-09-08,2017-09-10,First Class,MG-17875
CA-2015-148761,2015-05-17,2015-05-21,Standard Class,PA-19060
CA-2018-116519,2018-10-13,2018-10-15,First Class,CR-12730
CA-2015-130729,2015-10-24,2015-10-29,Standard Class,AA-10375
CA-2017-124772,2017-12-05,2017-12-06,First Class,JG-15160
CA-2017-115525,2017-07-25,2017-07-29,Standard Class,RR-19525
CA-2018-134845,2018-04-17,2018-04-23,Standard Class,SR-20425
US-2016-138919,2016-09-17,2016-09-21,Standard Class,LS-16975
US-2017-160528,2017-08-23,2017-08-30,Standard Class,MH-18115
CA-2016-123568,2016-11-08,2016-11-14,Standard Class,SC-20095
CA-2018-124674,2018-11-17,2018-11-23,Standard Class,JB-16000
CA-2016-164441,2016-11-08,2016-11-13,Standard Class,AC-10450
CA-2018-169054,2018-04-22,2018-04-26,Standard Class,MO-17800
CA-2015-106719,2015-08-24,2015-08-24,Same Day,RB-19645
CA-2018-116855,2018-12-17,2018-12-21,Standard Class,AI-10855
US-2017-164189,2017-03-24,2017-03-28,Standard Class,DR-12880
CA-2016-168480,2016-09-21,2016-09-27,Standard Class,DM-12955
US-2017-114293,2017-11-21,2017-11-26,Standard Class,JH-16180
CA-2018-134173,2018-09-16,2018-09-21,Standard Class,AB-10060
US-2016-123960,2016-06-11,2016-06-16,Standard Class,BD-11605
CA-2018-101749,2018-10-03,2018-10-08,Standard Class,AS-10045
US-2017-147991,2017-05-05,2017-05-09,Standard Class,ZD-21925
CA-2018-149559,2018-09-11,2018-09-12,Same Day,KF-16285
CA-2016-135174,2016-04-30,2016-05-02,Second Class,BP-11230
CA-2018-125290,2018-11-06,2018-11-10,Second Class,CC-12430
CA-2015-137351,2015-09-30,2015-10-04,Standard Class,DB-13615
CA-2018-121419,2018-04-02,2018-04-04,First Class,TC-21475
US-2018-148054,2018-10-06,2018-10-11,Standard Class,NZ-18565
CA-2017-128517,2017-04-09,2017-04-14,Second Class,SW-20350
US-2016-100377,2016-08-28,2016-09-01,Standard Class,TS-21370
CA-2018-131492,2018-10-19,2018-10-24,Second Class,HH-15010
CA-2017-144554,2017-11-07,2017-11-12,Standard Class,DM-13345
CA-2018-127621,2018-03-03,2018-03-07,Standard Class,RE-19450
CA-2016-145184,2016-11-27,2016-11-29,First Class,JD-16150
CA-2018-106859,2018-03-13,2018-03-18,Second Class,BF-11215
US-2018-120089,2018-11-30,2018-11-30,Same Day,ML-17755
CA-2015-119375,2015-11-17,2015-11-22,Standard Class,YC-21895
CA-2017-125206,2017-01-03,2017-01-05,First Class,LR-16915
CA-2016-126137,2016-10-03,2016-10-08,Standard Class,BS-11755
CA-2015-143903,2015-07-20,2015-07-24,Standard Class,KM-16375
CA-2015-104780,2015-05-21,2015-05-25,Standard Class,BT-11530
CA-2018-101182,2018-09-04,2018-09-05,First Class,KB-16405
US-2018-132297,2018-05-27,2018-06-02,Standard Class,DW-13480
CA-2015-100328,2015-01-28,2015-02-03,Standard Class,JC-15340
CA-2018-118773,2018-02-09,2018-02-14,Standard Class,TP-21415
US-2018-159205,2018-03-31,2018-04-02,Second Class,DB-12910
CA-2017-112123,2017-03-03,2017-03-08,Standard Class,BH-11710
CA-2016-114468,2016-08-23,2016-08-23,Same Day,TD-20995
CA-2018-135692,2018-04-27,2018-05-01,Standard Class,CV-12805
CA-2018-131233,2018-04-14,2018-04-19,Standard Class,CS-12355
CA-2018-119578,2018-12-22,2018-12-27,Second Class,JG-15310
CA-2017-124562,2017-12-08,2017-12-12,Standard Class,JP-16135
US-2018-140074,2018-03-23,2018-03-29,Standard Class,EC-14050
CA-2017-103037,2017-07-25,2017-07-29,Standard Class,KH-16630
CA-2018-127460,2018-07-10,2018-07-14,Standard Class,FG-14260
CA-2017-121671,2017-07-17,2017-07-22,Standard Class,AA-10480
CA-2017-150350,2017-08-23,2017-08-30,Standard Class,MS-17770
CA-2016-121720,2016-06-11,2016-06-12,First Class,JE-15610
CA-2018-149895,2018-09-08,2018-09-12,Standard Class,EB-14110
CA-2018-147564,2018-10-02,2018-10-06,Standard Class,BP-11155
CA-2015-136399,2015-12-16,2015-12-17,First Class,CC-12100
CA-2015-107916,2015-08-24,2015-08-26,First Class,JP-15460
CA-2018-164168,2018-11-12,2018-11-18,Standard Class,LS-16975
CA-2016-112557,2016-04-25,2016-04-28,First Class,JL-15850
US-2015-122959,2015-12-12,2015-12-12,Same Day,CY-12745
CA-2018-162572,2018-09-25,2018-09-27,Second Class,RB-19360
US-2017-148110,2017-09-05,2017-09-11,Standard Class,AR-10825
CA-2018-131828,2018-02-11,2018-02-13,Second Class,CS-11845
CA-2015-109218,2015-06-30,2015-07-03,Second Class,AR-10825
CA-2017-120558,2017-06-07,2017-06-10,First Class,RD-19810
US-2015-109036,2015-12-20,2015-12-25,Standard Class,KH-16510
CA-2016-147830,2016-12-15,2016-12-18,First Class,NF-18385
CA-2018-150497,2018-07-20,2018-07-24,Standard Class,SM-20950
CA-2015-128986,2015-08-03,2015-08-05,Second Class,GH-14410
CA-2016-139584,2016-08-24,2016-08-28,Standard Class,EM-13810
US-2017-162677,2017-03-26,2017-03-27,First Class,DB-13210
US-2015-150924,2015-09-12,2015-09-16,Second Class,PT-19090
CA-2015-153969,2015-09-21,2015-09-25,Standard Class,HF-14995
CA-2017-146682,2017-10-29,2017-10-31,First Class,KW-16435
CA-2017-138695,2017-05-28,2017-06-03,Standard Class,KC-16675
CA-2018-107461,2018-12-21,2018-12-26,Second Class,PK-19075
US-2017-133879,2017-03-21,2017-03-28,Standard Class,KT-16465
CA-2018-157483,2018-11-11,2018-11-18,Standard Class,EP-13915
US-2018-132059,2018-09-23,2018-09-29,Standard Class,AP-10915
CA-2018-122280,2018-09-10,2018-09-10,Same Day,SH-20395
CA-2018-105235,2018-12-05,2018-12-11,Standard Class,SM-20950
CA-2018-152912,2018-11-09,2018-11-12,Second Class,BM-11650
CA-2015-123498,2015-11-07,2015-11-09,First Class,TC-20980
CA-2018-159352,2018-03-12,2018-03-17,Standard Class,KB-16585
US-2018-146416,2018-10-20,2018-10-22,Second Class,JE-16165
US-2016-163783,2016-12-27,2017-01-01,Standard Class,DR-12940
CA-2018-123981,2018-10-02,2018-10-08,Standard Class,RW-19630
CA-2018-158953,2018-06-04,2018-06-08,Standard Class,ML-18040
CA-2015-165428,2015-09-01,2015-09-04,First Class,JL-15130
CA-2017-169026,2017-08-08,2017-08-13,Standard Class,CM-12655
CA-2018-109750,2018-07-22,2018-07-28,Standard Class,FH-14365
CA-2016-149384,2016-07-10,2016-07-10,Same Day,EH-13945
CA-2015-131527,2015-12-01,2015-12-07,Standard Class,TB-21280
CA-2018-164000,2018-12-18,2018-12-22,Standard Class,AH-10030
CA-2015-164224,2015-05-18,2015-05-20,Second Class,TT-21070
CA-2015-158372,2015-11-10,2015-11-16,Standard Class,RD-19900
CA-2017-108882,2017-01-09,2017-01-15,Standard Class,LA-16780
US-2018-108245,2018-09-22,2018-09-27,Standard Class,SH-19975
CA-2015-142314,2015-12-23,2015-12-28,Standard Class,SF-20200
CA-2017-132409,2017-05-26,2017-06-01,Standard Class,TH-21235
CA-2018-150189,2018-07-08,2018-07-10,First Class,VG-21790
CA-2015-114433,2015-05-13,2015-05-17,Standard Class,NP-18325
CA-2018-104640,2018-11-10,2018-11-16,Standard Class,FH-14275
US-2016-137008,2016-10-02,2016-10-08,Standard Class,JP-15460
CA-2015-108189,2015-10-02,2015-10-05,First Class,ES-14080
CA-2015-154641,2015-08-11,2015-08-16,Standard Class,KL-16645
CA-2018-131625,2018-09-01,2018-09-05,Second Class,BN-11515
US-2018-156356,2018-04-16,2018-04-22,Standard Class,ND-18370
CA-2017-138933,2017-04-24,2017-04-27,First Class,JL-15130
CA-2017-140746,2017-01-15,2017-01-15,Same Day,RC-19825
CA-2017-146836,2017-05-02,2017-05-02,Same Day,CC-12475
US-2017-127971,2017-11-20,2017-11-27,Standard Class,DW-13195
US-2017-140809,2017-02-01,2017-02-03,First Class,CK-12760
CA-2018-114524,2018-03-31,2018-04-05,Second Class,EG-13900
CA-2018-113355,2018-12-01,2018-12-05,Standard Class,SJ-20215
US-2018-140907,2018-12-10,2018-12-12,Second Class,BP-11185
CA-2017-159730,2017-09-17,2017-09-21,Standard Class,SJ-20125
CA-2017-157868,2017-12-23,2017-12-29,Standard Class,MC-17590
CA-2018-119389,2018-04-17,2018-04-19,First Class,BG-11740
CA-2018-110373,2018-10-27,2018-10-30,Second Class,MA-17560
CA-2017-155474,2017-07-08,2017-07-14,Standard Class,CC-12220
CA-2016-155453,2016-08-09,2016-08-14,Standard Class,RA-19885
US-2017-161844,2017-12-09,2017-12-14,Second Class,DK-12835
US-2017-162103,2017-11-13,2017-11-17,Standard Class,LB-16795
CA-2015-151554,2015-11-14,2015-11-15,First Class,CM-11815
CA-2015-140662,2015-11-17,2015-11-19,First Class,TS-21205
CA-2017-122518,2017-03-04,2017-03-08,Second Class,RF-19345
US-2015-126571,2015-10-11,2015-10-15,Standard Class,JF-15565
CA-2015-143840,2015-05-22,2015-05-29,Standard Class,EH-14185
CA-2015-115980,2015-07-15,2015-07-19,Standard Class,VW-21775
CA-2016-155145,2016-12-27,2016-12-29,Second Class,KN-16450
CA-2016-146038,2016-02-09,2016-02-16,Standard Class,SJ-20215
CA-2018-133865,2018-05-08,2018-05-12,Standard Class,PS-19045
CA-2018-116358,2018-11-02,2018-11-06,Standard Class,KM-16225
CA-2015-102988,2015-04-05,2015-04-09,Second Class,GM-14695
US-2015-117170,2015-09-17,2015-09-24,Standard Class,KT-16465
CA-2015-159478,2015-09-30,2015-10-06,Standard Class,MH-17785
CA-2015-103702,2015-09-12,2015-09-17,Standard Class,AF-10885
CA-2018-150525,2018-02-20,2018-02-25,Standard Class,JP-16135
CA-2016-157770,2016-12-13,2016-12-15,First Class,RD-19585
CA-2017-167290,2017-10-30,2017-11-04,Standard Class,JF-15295
CA-2015-106264,2015-12-26,2015-12-30,Standard Class,CK-12595
CA-2015-138023,2015-08-15,2015-08-18,First Class,KH-16510
CA-2018-113418,2018-10-01,2018-10-03,First Class,CM-12655
US-2016-110569,2016-05-23,2016-05-30,Standard Class,EB-13870
CA-2018-136308,2018-11-16,2018-11-16,Same Day,MW-18235
US-2015-159926,2015-11-18,2015-11-22,Standard Class,CS-11950
CA-2015-104738,2015-12-30,2016-01-01,Second Class,SP-20620
CA-2016-144386,2016-11-05,2016-11-11,Standard Class,GT-14635
CA-2017-111416,2017-09-17,2017-09-22,Standard Class,LW-17215
CA-2017-162747,2017-03-20,2017-03-25,Second Class,AH-10030
US-2015-133130,2015-09-27,2015-10-01,Standard Class,TH-21100
CA-2018-169978,2018-12-24,2018-12-28,Standard Class,HG-15025
CA-2018-161739,2018-11-10,2018-11-15,Second Class,EB-13750
CA-2016-165057,2016-09-11,2016-09-15,Standard Class,SC-20725
CA-2015-134551,2015-12-20,2015-12-25,Standard Class,TS-21505
CA-2016-120810,2016-07-23,2016-07-27,Standard Class,TH-21550
CA-2015-165309,2015-11-11,2015-11-15,Standard Class,KD-16270
CA-2018-122595,2018-12-14,2018-12-20,Standard Class,GM-14455
US-2018-109253,2018-08-21,2018-08-22,First Class,PR-18880
CA-2017-145982,2017-08-27,2017-09-01,Second Class,TB-21055
CA-2016-112014,2016-08-13,2016-08-20,Standard Class,ON-18715
CA-2018-154732,2018-11-05,2018-11-07,First Class,AH-10195
US-2017-157308,2017-08-17,2017-08-21,Standard Class,NM-18520
CA-2017-147536,2017-12-26,2017-12-31,Standard Class,AR-10510
US-2015-134733,2015-09-23,2015-09-28,Standard Class,BM-11650
US-2015-150434,2015-07-19,2015-07-24,Standard Class,CA-12310
CA-2018-100335,2018-09-07,2018-09-13,Standard Class,NF-18595
CA-2017-139234,2017-05-06,2017-05-10,Standard Class,AF-10870
US-2016-142020,2016-06-04,2016-06-08,Second Class,TC-21535
CA-2016-139962,2016-12-13,2016-12-20,Standard Class,Dp-13240
CA-2017-130050,2017-07-16,2017-07-18,Second Class,MC-17425
CA-2015-115161,2015-01-31,2015-02-02,First Class,LC-17050
CA-2015-165379,2015-07-09,2015-07-15,Standard Class,BM-11650
CA-2016-115511,2016-11-21,2016-11-25,Standard Class,NW-18400
CA-2017-134887,2017-03-25,2017-03-25,Same Day,TB-21280
CA-2018-123778,2018-09-23,2018-09-30,Standard Class,BS-11755
CA-2016-161718,2016-12-04,2016-12-10,Standard Class,SO-20335
CA-2017-100671,2017-11-01,2017-11-04,First Class,CS-12490
CA-2018-142867,2018-03-17,2018-03-21,Standard Class,PO-19180
CA-2018-103156,2018-11-23,2018-11-24,First Class,TD-20995
US-2018-162208,2018-08-27,2018-08-30,First Class,SP-20620
CA-2016-130659,2016-12-04,2016-12-09,Second Class,MS-17365
CA-2018-148404,2018-10-07,2018-10-11,Standard Class,Dp-13240
CA-2018-101077,2018-03-25,2018-03-30,Second Class,DB-13660
CA-2015-166471,2015-08-09,2015-08-13,Standard Class,MG-17650
CA-2015-105340,2015-11-22,2015-11-25,First Class,EH-14185
US-2018-131583,2018-06-10,2018-06-10,Same Day,CL-11890
US-2018-148362,2018-07-01,2018-07-08,Standard Class,KF-16285
CA-2015-102274,2015-11-21,2015-11-26,Standard Class,DH-13075
CA-2016-129700,2016-05-04,2016-05-05,First Class,LA-16780
CA-2018-168739,2018-05-29,2018-06-05,Standard Class,HZ-14950
CA-2016-152527,2016-10-17,2016-10-17,Same Day,CM-12190
US-2015-150119,2015-04-23,2015-04-27,Standard Class,LB-16795
US-2018-150847,2018-04-30,2018-05-06,Standard Class,JF-15490
CA-2017-100244,2017-09-20,2017-09-24,Standard Class,GM-14695
CA-2017-116540,2017-09-02,2017-09-02,Same Day,SS-20590
CA-2016-151841,2016-04-27,2016-05-02,Standard Class,TC-21475
CA-2016-150791,2016-09-06,2016-09-13,Standard Class,CC-12430
CA-2017-134803,2017-05-28,2017-06-03,Standard Class,CL-12565
CA-2016-153381,2016-09-24,2016-09-28,Standard Class,DE-13255
US-2018-111024,2018-07-03,2018-07-06,Second Class,SZ-20035
CA-2018-148264,2018-12-08,2018-12-09,First Class,LF-17185
CA-2018-131212,2018-12-05,2018-12-09,Standard Class,AB-10165
US-2016-100531,2016-09-27,2016-09-29,First Class,NM-18520
CA-2018-152583,2018-10-30,2018-10-30,Same Day,RA-19945
CA-2016-144099,2016-11-29,2016-11-30,Same Day,PO-19195
CA-2015-158337,2015-03-11,2015-03-14,Second Class,KA-16525
CA-2018-168858,2018-11-19,2018-11-23,Standard Class,JD-16150
CA-2017-116344,2017-07-29,2017-08-02,Standard Class,JO-15145
CA-2016-131779,2016-06-12,2016-06-17,Standard Class,LE-16810
CA-2017-158869,2017-08-06,2017-08-07,First Class,AH-10690
CA-2018-102554,2018-06-11,2018-06-15,Standard Class,KN-16705
CA-2017-162614,2017-10-07,2017-10-13,Standard Class,TB-21250
CA-2015-168592,2015-09-08,2015-09-14,Standard Class,DP-13390
CA-2015-157609,2015-03-16,2015-03-21,Second Class,KN-16705
CA-2016-153325,2016-03-01,2016-03-02,Second Class,ST-20530
CA-2016-153626,2016-07-09,2016-07-14,Standard Class,EB-13870
CA-2017-166485,2017-02-20,2017-02-27,Standard Class,AH-10210
CA-2018-136448,2018-09-16,2018-09-18,First Class,AS-10090
CA-2018-114258,2018-11-05,2018-11-10,Second Class,EM-13825
CA-2016-152611,2016-02-20,2016-02-23,Second Class,KA-16525
CA-2017-165470,2017-11-25,2017-11-30,Standard Class,HJ-14875
CA-2018-128699,2018-12-03,2018-12-05,Second Class,ND-18370
US-2016-147242,2016-09-10,2016-09-14,Standard Class,EH-13765
CA-2017-146143,2017-12-14,2017-12-19,Standard Class,MC-17845
CA-2016-100888,2016-04-06,2016-04-10,Standard Class,MH-17455
US-2017-150035,2017-12-01,2017-12-05,Standard Class,CL-11890
CA-2018-122644,2018-11-12,2018-11-17,Standard Class,SF-20965
CA-2018-111815,2018-03-03,2018-03-10,Standard Class,EP-13915
CA-2017-144911,2017-11-27,2017-11-30,First Class,RW-19630
CA-2015-143385,2015-08-31,2015-09-05,Standard Class,SJ-20500
CA-2017-131289,2017-12-08,2017-12-14,Standard Class,SP-20620
CA-2015-124023,2015-04-07,2015-04-10,First Class,PJ-19015
CA-2015-124688,2015-08-27,2015-08-29,First Class,CC-12610
CA-2017-151169,2017-10-21,2017-10-26,Standard Class,MY-18295
US-2017-134761,2017-11-30,2017-11-30,Same Day,DB-13210
CA-2018-120705,2018-09-05,2018-09-11,Standard Class,MG-17875
CA-2016-157322,2016-07-02,2016-07-06,Standard Class,RH-19600
CA-2018-142034,2018-09-24,2018-09-28,Standard Class,KB-16240
CA-2017-107328,2017-08-08,2017-08-15,Standard Class,CA-12055
CA-2017-108616,2017-09-29,2017-10-03,Standard Class,JK-15730
CA-2018-125115,2018-04-10,2018-04-10,Same Day,RD-19930
CA-2017-150945,2017-12-18,2017-12-20,Second Class,JK-16120
CA-2015-166863,2015-06-20,2015-06-24,Standard Class,SC-20020
CA-2018-140326,2018-09-04,2018-09-06,First Class,HW-14935
CA-2017-168536,2017-12-20,2017-12-24,Standard Class,SC-20800
US-2017-113649,2017-08-09,2017-08-12,First Class,HA-14920
CA-2016-124975,2016-06-22,2016-06-25,First Class,MG-17875
CA-2016-168767,2016-04-10,2016-04-15,Standard Class,DM-12955
CA-2017-114482,2017-11-21,2017-11-25,Second Class,DM-13345
CA-2017-137673,2017-09-05,2017-09-10,Standard Class,ML-17395
CA-2017-132731,2017-11-24,2017-11-28,Standard Class,GA-14515
CA-2018-148922,2018-12-10,2018-12-15,Second Class,SU-20665
CA-2017-130680,2017-06-24,2017-06-29,Standard Class,BD-11320
CA-2016-141145,2016-09-17,2016-09-23,Standard Class,DB-13405
US-2017-152835,2017-05-19,2017-05-23,Standard Class,RP-19855
CA-2017-155565,2017-05-28,2017-05-28,Same Day,EH-13765
CA-2015-110849,2015-04-18,2015-04-23,Standard Class,JL-15835
CA-2017-145842,2017-06-17,2017-06-20,Second Class,FM-14380
CA-2015-158771,2015-05-09,2015-05-09,Same Day,SB-20290
CA-2017-157511,2017-09-18,2017-09-20,First Class,SV-20365
CA-2018-121216,2018-12-23,2018-12-25,Second Class,MM-17920
CA-2018-155292,2018-10-30,2018-11-01,First Class,RD-19810
CA-2017-152555,2017-03-29,2017-04-02,Second Class,ME-17320
CA-2018-107832,2018-11-23,2018-11-26,Second Class,FH-14275
CA-2015-120838,2015-03-23,2015-03-26,Second Class,PO-18865
CA-2018-118542,2018-12-01,2018-12-05,Standard Class,CC-12550
CA-2018-152737,2018-11-07,2018-11-12,Standard Class,TS-21505
CA-2018-109757,2018-09-04,2018-09-09,Second Class,MD-17350
CA-2017-130029,2017-07-03,2017-07-06,First Class,GT-14755
CA-2018-103877,2018-09-07,2018-09-14,Standard Class,RD-19660
CA-2017-137176,2017-09-09,2017-09-14,Second Class,DB-12910
CA-2018-168109,2018-07-03,2018-07-03,Same Day,JK-15640
US-2018-126081,2018-06-29,2018-07-04,Standard Class,FC-14335
CA-2018-117023,2018-08-07,2018-08-12,Standard Class,JW-15955
CA-2016-143532,2016-03-19,2016-03-24,Standard Class,DC-12850
CA-2017-103163,2017-06-07,2017-06-11,Standard Class,FM-14290
CA-2017-104157,2017-07-25,2017-07-29,Standard Class,MT-17815
CA-2018-117807,2018-10-01,2018-10-07,Standard Class,DK-13090
CA-2016-121650,2016-12-10,2016-12-16,Standard Class,KD-16495
CA-2018-161823,2018-09-03,2018-09-08,Standard Class,AG-10300
CA-2018-121839,2018-09-24,2018-09-28,Standard Class,MH-18115
CA-2018-158729,2018-12-19,2018-12-21,First Class,AC-10450
CA-2018-146535,2018-11-24,2018-11-30,Standard Class,FM-14290
CA-2015-154186,2015-12-13,2015-12-15,Second Class,RA-19285
CA-2017-108434,2017-12-05,2017-12-07,Second Class,JG-15160
CA-2017-164154,2017-09-11,2017-09-17,Standard Class,NZ-18565
CA-2018-148012,2018-12-09,2018-12-15,Standard Class,KM-16225
CA-2015-102869,2015-09-09,2015-09-14,Second Class,LC-17140
CA-2018-138310,2018-06-26,2018-06-30,Standard Class,NP-18700
CA-2015-159835,2015-11-17,2015-11-24,Standard Class,RB-19330
CA-2018-112956,2018-08-21,2018-08-27,Standard Class,TH-21550
CA-2017-119683,2017-03-12,2017-03-16,Second Class,CK-12595
CA-2015-163559,2015-09-23,2015-09-28,Second Class,ST-20530
CA-2015-140228,2015-04-28,2015-05-03,Standard Class,GB-14530
US-2017-131674,2017-11-29,2017-12-01,Second Class,NC-18535
CA-2016-110093,2016-12-03,2016-12-08,Standard Class,AB-10255
CA-2018-112529,2018-11-19,2018-11-21,First Class,SC-20770
CA-2017-154536,2017-09-05,2017-09-09,Standard Class,JC-15340
CA-2018-141929,2018-09-04,2018-09-08,Standard Class,RA-19285
CA-2017-109743,2017-09-22,2017-09-29,Standard Class,SH-19975
CA-2015-159184,2015-09-14,2015-09-19,Standard Class,JC-15775
CA-2018-113530,2018-05-19,2018-05-21,Second Class,BC-11125
CA-2015-169726,2015-08-09,2015-08-13,Standard Class,JH-15985
CA-2018-155957,2018-11-26,2018-11-30,Standard Class,CC-12610
CA-2018-132178,2018-05-03,2018-05-08,Second Class,DB-12970
CA-2017-145177,2017-11-10,2017-11-14,Standard Class,PP-18955
CA-2015-156594,2015-12-20,2015-12-23,Second Class,MC-17845
CA-2015-146528,2015-07-25,2015-07-27,Second Class,VF-21715
CA-2016-168459,2016-11-22,2016-11-27,Standard Class,MC-17275
CA-2018-109960,2018-12-09,2018-12-11,Second Class,DB-13210
CA-2018-133004,2018-08-31,2018-09-05,Standard Class,AJ-10945
CA-2018-168102,2018-04-24,2018-04-30,Standard Class,CP-12340
CA-2018-158036,2018-09-08,2018-09-14,Standard Class,DB-13555
CA-2016-128083,2016-03-12,2016-03-17,Standard Class,EB-13750
CA-2017-161676,2017-07-18,2017-07-23,Standard Class,JP-15460
CA-2017-155005,2017-06-13,2017-06-15,Second Class,SC-20050
US-2018-129777,2018-07-03,2018-07-09,Standard Class,FM-14290
CA-2015-129364,2015-12-08,2015-12-13,Standard Class,TB-21250
CA-2017-104969,2017-04-08,2017-04-14,Standard Class,EH-14125
CA-2018-154109,2018-11-06,2018-11-11,Standard Class,ML-17410
CA-2016-156440,2016-12-05,2016-12-09,Standard Class,MH-17620
CA-2016-132626,2016-07-09,2016-07-14,Standard Class,BT-11680
CA-2017-102792,2017-12-13,2017-12-19,Standard Class,JC-15340
CA-2017-108567,2017-05-20,2017-05-24,Standard Class,DB-13210
CA-2018-140760,2018-06-02,2018-06-05,Second Class,DO-13435
US-2016-131359,2016-10-30,2016-11-02,Second Class,FA-14230
CA-2017-142097,2017-10-15,2017-10-20,Standard Class,QJ-19255
CA-2016-151680,2016-11-19,2016-11-21,Second Class,TC-21475
CA-2015-140039,2015-09-13,2015-09-17,Standard Class,ON-18715
CA-2018-160416,2018-11-13,2018-11-18,Second Class,AD-10180
CA-2018-169411,2018-12-24,2018-12-29,Standard Class,AC-10615
CA-2017-126543,2017-01-09,2017-01-13,Second Class,MF-17665
CA-2016-104941,2016-06-13,2016-06-19,Standard Class,DH-13075
